sku_id,current_ad_spend_per_unit,roas,conversion_rate,ctr,cpc,last_30d_sales,avg_daily_sessions,conversion_benchmark
FAB-0083,12,6.69,0.0631,0.02,10,120,500,0.049460000000000004
FAB-0084,41,6.0,0.0584,0.02,10,120,500,0.02843
FAB-0085,70,1.1,0.018,0.02,10,120,500,0.022520000000000002
FAB-0086,99,1.41,0.06395,0.02,10,120,500,0.03536
FAB-0087,128,2.72,0.032299999999999995,0.02,10,120,500,0.04052
FAB-0088,157,2.03,0.0275,0.02,10,120,500,0.03065
FAB-0089,186,2.34,0.03005,0.02,10,120,500,0.032
FAB-0090,15,3.65,0.057050000000000003,0.02,10,120,500,0.0494
FAB-0091,44,3.96,0.05475000000000001,0.02,10,120,500,0.02426
FAB-0092,73,3.27,0.056,0.02,10,120,500,0.046759999999999996
FAB-0093,102,4.58,0.040900000000000006,0.02,10,120,500,0.0287
FAB-0094,131,4.89,0.04635,0.02,10,120,500,0.03644
FAB-0095,160,4.2,0.06395,0.02,10,120,500,0.03812
FAB-0096,189,5.51,0.0308,0.02,10,120,500,0.0476
FAB-0097,18,5.82,0.01655,0.02,10,120,500,0.04061
FAB-0098,47,5.13,0.0177,0.02,10,120,500,0.03851
FAB-0099,76,5.44,0.027299999999999998,0.02,10,120,500,0.030469999999999997
FAB-0100,105,6.75,0.0411,0.02,10,120,500,0.04253
FAB-0101,134,1.85,0.06445000000000001,0.02,10,120,500,0.037669999999999995
FAB-0102,163,1.16,0.053750000000000006,0.02,10,120,500,0.036500000000000005
FAB-0103,192,1.47,0.0508,0.02,10,120,500,0.03431
FAB-0104,21,2.78,0.061200000000000004,0.02,10,120,500,0.036500000000000005
FAB-0105,50,2.09,0.022,0.02,10,120,500,0.04013
FAB-0106,79,2.4,0.0197,0.02,10,120,500,0.03518
FAB-0107,108,3.71,0.0563,0.02,10,120,500,0.02243
FAB-0108,137,3.02,0.0206,0.02,10,120,500,0.03794
FAB-0109,166,3.33,0.019549999999999998,0.02,10,120,500,0.02525
FAB-0110,195,4.64,0.03105,0.02,10,120,500,0.04418
FAB-0111,24,4.95,0.06345,0.02,10,120,500,0.02165
FAB-0112,53,4.26,0.06355,0.02,10,120,500,0.02828
FAB-0113,82,5.57,0.01875,0.02,10,120,500,0.02018
FAB-0114,111,5.88,0.02005,0.02,10,120,500,0.04547
FAB-0115,140,5.19,0.019549999999999998,0.02,10,120,500,0.04913
FAB-0116,169,6.5,0.04395,0.02,10,120,500,0.037099999999999994
FAB-0117,198,6.81,0.02385,0.02,10,120,500,0.03314
FAB-0118,27,1.91,0.0361,0.02,10,120,500,0.029179999999999998
FAB-0119,56,1.22,0.027950000000000003,0.02,10,120,500,0.04394
FAB-0120,85,2.53,0.04795,0.02,10,120,500,0.02453
FAB-0121,114,2.84,0.025500000000000002,0.02,10,120,500,0.04745
FAB-0122,143,2.15,0.0518,0.02,10,120,500,0.03923
FAB-0123,172,2.46,0.0197,0.02,10,120,500,0.02561
FAB-0124,201,3.77,0.0563,0.02,10,120,500,0.03086
FAB-0125,30,3.08,0.0324,0.02,10,120,500,0.02912
FAB-0126,59,3.39,0.0492,0.02,10,120,500,0.03191
FAB-0127,88,4.7,0.05105,0.02,10,120,500,0.03134
FAB-0128,117,4.01,0.02775,0.02,10,120,500,0.02357
FAB-0129,146,4.32,0.0383,0.02,10,120,500,0.02849
FAB-0130,175,5.63,0.05795,0.02,10,120,500,0.04412
FAB-0131,204,5.94,0.06185,0.02,10,120,500,0.02354
FAB-0132,33,5.25,0.059000000000000004,0.02,10,120,500,0.03788
FAB-0133,62,6.56,0.05785,0.02,10,120,500,0.04307
FAB-0134,91,6.87,0.026799999999999997,0.02,10,120,500,0.03161
FAB-0135,120,1.97,0.02175,0.02,10,120,500,0.0407
FAB-0136,149,1.28,0.03365,0.02,10,120,500,0.045079999999999995
FAB-0137,178,2.59,0.06470000000000001,0.02,10,120,500,0.040999999999999995
FAB-0138,7,2.9,0.057300000000000004,0.02,10,120,500,0.04913
FAB-0139,36,2.21,0.027049999999999998,0.02,10,120,500,0.04078999999999999
FAB-0140,65,3.52,0.06325,0.02,10,120,500,0.03254
FAB-0141,94,3.83,0.03315,0.02,10,120,500,0.02261
FAB-0142,123,3.14,0.038000000000000006,0.02,10,120,500,0.04301
FAB-0143,152,3.45,0.01685,0.02,10,120,500,0.04844
FAB-0144,181,4.76,0.03085,0.02,10,120,500,0.0431
FAB-0145,10,4.07,0.0281,0.02,10,120,500,0.04664
FAB-0146,39,4.38,0.03055,0.02,10,120,500,0.03107
FAB-0147,68,5.69,0.04435,0.02,10,120,500,0.0242
FAB-0148,97,5.0,0.0445,0.02,10,120,500,0.0374
FAB-0149,126,5.31,0.045450000000000004,0.02,10,120,500,0.0485
FAB-0150,155,6.62,0.01685,0.02,10,120,500,0.02654
FAB-0151,184,6.93,0.02025,0.02,10,120,500,0.03254
FAB-0152,13,1.03,0.051,0.02,10,120,500,0.04094
FAB-0153,42,1.34,0.0165,0.02,10,120,500,0.02651
FAB-0154,71,2.65,0.0478,0.02,10,120,500,0.02069
FAB-0155,100,2.96,0.0517,0.02,10,120,500,0.02339
FAB-0156,129,2.27,0.0521,0.02,10,120,500,0.04442
FAB-0157,158,3.58,0.054900000000000004,0.02,10,120,500,0.044539999999999996
FAB-0158,187,3.89,0.05305,0.02,10,120,500,0.03929
FAB-0159,16,3.2,0.0646,0.02,10,120,500,0.04292
FAB-0160,45,4.51,0.0216,0.02,10,120,500,0.02543
FAB-0161,74,4.82,0.02735,0.02,10,120,500,0.02579
FAB-0162,103,4.13,0.0377,0.02,10,120,500,0.047869999999999996
FAB-0163,132,4.44,0.03945,0.02,10,120,500,0.0446
FAB-0164,161,5.75,0.0254,0.02,10,120,500,0.02534
FAB-0165,190,5.06,0.024300000000000002,0.02,10,120,500,0.02
FAB-0166,19,5.37,0.037000000000000005,0.02,10,120,500,0.02123
FAB-0167,48,6.68,0.0646,0.02,10,120,500,0.049909999999999996
FAB-0168,77,6.99,0.032350000000000004,0.02,10,120,500,0.048769999999999994
FAB-0169,106,1.09,0.059250000000000004,0.02,10,120,500,0.048799999999999996
FAB-0170,135,1.4,0.017249999999999998,0.02,10,120,500,0.0302
FAB-0171,164,2.71,0.0513,0.02,10,120,500,0.044719999999999996
FAB-0172,193,2.02,0.03315,0.02,10,120,500,0.03155
FAB-0173,22,2.33,0.03265,0.02,10,120,500,0.03347
FAB-0174,51,3.64,0.0343,0.02,10,120,500,0.02051
FAB-0175,80,3.95,0.0401,0.02,10,120,500,0.0353
FAB-0176,109,3.26,0.06055000000000001,0.02,10,120,500,0.049159999999999995
FAB-0177,138,4.57,0.0511,0.02,10,120,500,0.03623
FAB-0178,167,4.88,0.03055,0.02,10,120,500,0.02105
FAB-0179,196,4.19,0.01975,0.02,10,120,500,0.04541
FAB-0180,25,4.5,0.017849999999999998,0.02,10,120,500,0.04145
FAB-0181,54,5.81,0.02515,0.02,10,120,500,0.049729999999999996
FAB-0182,83,5.12,0.06420000000000001,0.02,10,120,500,0.04718
FAB-0183,112,5.43,0.022699999999999998,0.02,10,120,500,0.03209
FAB-0184,141,6.74,0.044899999999999995,0.02,10,120,500,0.04718
FAB-0185,170,1.84,0.05625,0.02,10,120,500,0.040999999999999995
FAB-0186,199,1.15,0.035,0.02,10,120,500,0.036919999999999994
FAB-0187,28,1.46,0.03215,0.02,10,120,500,0.02834
FAB-0188,57,2.77,0.0253,0.02,10,120,500,0.02411
FAB-0189,86,2.08,0.03945,0.02,10,120,500,0.04616
FAB-0190,115,2.39,0.0178,0.02,10,120,500,0.03395
FAB-0191,144,3.7,0.0345,0.02,10,120,500,0.03653
FAB-0192,173,3.01,0.03855,0.02,10,120,500,0.04025
FAB-0193,202,3.32,0.04025,0.02,10,120,500,0.04238
FAB-0194,31,4.63,0.02385,0.02,10,120,500,0.026779999999999998
FAB-0195,60,4.94,0.02605,0.02,10,120,500,0.03437
FAB-0196,89,4.25,0.05195,0.02,10,120,500,0.030080000000000003
FAB-0197,118,5.56,0.044700000000000004,0.02,10,120,500,0.02573
FAB-0198,147,5.87,0.028950000000000004,0.02,10,120,500,0.02711
FAB-0199,176,5.18,0.057550000000000004,0.02,10,120,500,0.049339999999999995
FAB-0200,5,5.49,0.046650000000000004,0.02,10,120,500,0.034519999999999995
FAB-0201,34,6.8,0.02255,0.02,10,120,500,0.04838
FAB-0202,63,1.9,0.02525,0.02,10,120,500,0.02882
FAB-0203,92,1.21,0.0431,0.02,10,120,500,0.03629
FAB-0204,121,2.52,0.0648,0.02,10,120,500,0.02903
FAB-0205,150,2.83,0.05550000000000001,0.02,10,120,500,0.04247
FAB-0206,179,2.14,0.05835,0.02,10,120,500,0.02042
FAB-0207,8,2.45,0.02155,0.02,10,120,500,0.0437
FAB-0208,37,3.76,0.05195,0.02,10,120,500,0.04904
FAB-0209,66,3.07,0.0313,0.02,10,120,500,0.02399
FAB-0210,95,3.38,0.033600000000000005,0.02,10,120,500,0.02033
FAB-0211,124,4.69,0.0299,0.02,10,120,500,0.04766
FAB-0212,153,4.0,0.04945,0.02,10,120,500,0.04145
FAB-0213,182,4.31,0.05035,0.02,10,120,500,0.04142
FAB-0214,11,5.62,0.0245,0.02,10,120,500,0.038720000000000004
FAB-0215,40,5.93,0.03985,0.02,10,120,500,0.046189999999999995
FAB-0216,69,5.24,0.036000000000000004,0.02,10,120,500,0.04043
FAB-0217,98,6.55,0.026799999999999997,0.02,10,120,500,0.03788
FAB-0218,127,6.86,0.0519,0.02,10,120,500,0.031190000000000002
FAB-0219,156,1.96,0.01525,0.02,10,120,500,0.046310000000000004
FAB-0220,185,1.27,0.02605,0.02,10,120,500,0.0437
FAB-0221,14,2.58,0.038849999999999996,0.02,10,120,500,0.02111
FAB-0222,43,2.89,0.05825,0.02,10,120,500,0.03209
FAB-0223,72,2.2,0.043050000000000005,0.02,10,120,500,0.032780000000000004
FAB-0224,101,3.51,0.0421,0.02,10,120,500,0.02969
FAB-0225,130,3.82,0.0518,0.02,10,120,500,0.02093
FAB-0226,159,3.13,0.02305,0.02,10,120,500,0.02429
FAB-0227,188,3.44,0.04395,0.02,10,120,500,0.04073
FAB-0228,17,4.75,0.03665,0.02,10,120,500,0.04076
FAB-0229,46,4.06,0.045450000000000004,0.02,10,120,500,0.04394
FAB-0230,75,4.37,0.03615,0.02,10,120,500,0.025070000000000002
FAB-0231,104,5.68,0.03125,0.02,10,120,500,0.039349999999999996
FAB-0232,133,5.99,0.0543,0.02,10,120,500,0.04673
FAB-0233,162,5.3,0.024800000000000003,0.02,10,120,500,0.02672
FAB-0234,191,6.61,0.040900000000000006,0.02,10,120,500,0.02543
FAB-0235,20,6.92,0.0638,0.02,10,120,500,0.02747
FAB-0236,49,1.02,0.0494,0.02,10,120,500,0.02159
FAB-0237,78,1.33,0.0212,0.02,10,120,500,0.02144
FAB-0238,107,2.64,0.0286,0.02,10,120,500,0.04502
FAB-0239,136,2.95,0.05945,0.02,10,120,500,0.02006
FAB-0240,165,2.26,0.03055,0.02,10,120,500,0.04481
FAB-0241,194,3.57,0.047850000000000004,0.02,10,120,500,0.04178
FAB-0242,23,3.88,0.03695,0.02,10,120,500,0.04078999999999999
FAB-0243,52,3.19,0.042800000000000005,0.02,10,120,500,0.02843
FAB-0244,81,4.5,0.01565,0.02,10,120,500,0.04442
FAB-0245,110,4.81,0.0169,0.02,10,120,500,0.04052
FAB-0246,139,4.12,0.032,0.02,10,120,500,0.03752
FAB-0247,168,4.43,0.024800000000000003,0.02,10,120,500,0.02051
FAB-0248,197,5.74,0.01995,0.02,10,120,500,0.04673
FAB-0249,26,5.05,0.024,0.02,10,120,500,0.04865
FAB-0250,55,5.36,0.06180000000000001,0.02,10,120,500,0.0302
FAB-0251,84,6.67,0.04265000000000001,0.02,10,120,500,0.04775
FAB-0252,113,6.98,0.039650000000000005,0.02,10,120,500,0.02639
FAB-0253,142,1.08,0.023100000000000002,0.02,10,120,500,0.023
FAB-0254,171,1.39,0.05505,0.02,10,120,500,0.02315
FAB-0255,200,2.7,0.0639,0.02,10,120,500,0.029330000000000002
FAB-0256,29,2.01,0.05035,0.02,10,120,500,0.045619999999999994
FAB-0257,58,2.32,0.0609,0.02,10,120,500,0.04829
FAB-0258,87,3.63,0.0534,0.02,10,120,500,0.04988
FAB-0259,116,3.94,0.0381,0.02,10,120,500,0.04994
FAB-0260,145,3.25,0.0585,0.02,10,120,500,0.02582
FAB-0261,174,4.56,0.04285,0.02,10,120,500,0.04055
FAB-0262,203,4.87,0.0471,0.02,10,120,500,0.02156
FAB-0263,32,4.18,0.0153,0.02,10,120,500,0.02954
FAB-0264,61,4.49,0.038900000000000004,0.02,10,120,500,0.04997
FAB-0265,90,5.8,0.01965,0.02,10,120,500,0.02345
FAB-0266,119,5.11,0.022449999999999998,0.02,10,120,500,0.02681
FAB-0267,148,5.42,0.04655,0.02,10,120,500,0.04655
FAB-0268,177,6.73,0.04395,0.02,10,120,500,0.045649999999999996
FAB-0269,6,1.83,0.0425,0.02,10,120,500,0.02381
FAB-0270,35,1.14,0.0587,0.02,10,120,500,0.0344
FAB-0271,64,1.45,0.04825,0.02,10,120,500,0.04178
FAB-0272,93,2.76,0.02305,0.02,10,120,500,0.04376
FAB-0273,122,2.07,0.06475,0.02,10,120,500,0.02267
FAB-0274,151,2.38,0.055600000000000004,0.02,10,120,500,0.04259
FAB-0275,180,3.69,0.038599999999999995,0.02,10,120,500,0.04574
FAB-0276,9,3.0,0.04735,0.02,10,120,500,0.02579
FAB-0277,38,3.31,0.05645,0.02,10,120,500,0.02816
FAB-0278,67,4.62,0.01655,0.02,10,120,500,0.04301
FAB-0279,96,4.93,0.03205,0.02,10,120,500,0.04697
FAB-0280,125,4.24,0.03075,0.02,10,120,500,0.0251
FAB-0281,154,5.55,0.0259,0.02,10,120,500,0.042499999999999996
FAB-0282,183,5.86,0.05500000000000001,0.02,10,120,500,0.02051
FAB-0283,12,5.17,0.05785,0.02,10,120,500,0.029900000000000003
FAB-0284,41,5.48,0.055600000000000004,0.02,10,120,500,0.026180000000000002
FAB-0285,70,6.79,0.03275,0.02,10,120,500,0.04106
FAB-0286,99,1.89,0.038599999999999995,0.02,10,120,500,0.04433
FAB-0287,128,1.2,0.033299999999999996,0.02,10,120,500,0.02351
FAB-0288,157,2.51,0.03635,0.02,10,120,500,0.027200000000000002
FAB-0289,186,2.82,0.022,0.02,10,120,500,0.02603
FAB-0290,15,2.13,0.06285,0.02,10,120,500,0.02297
FAB-0291,44,2.44,0.0257,0.02,10,120,500,0.0452
FAB-0292,73,3.75,0.04555,0.02,10,120,500,0.02096
FAB-0293,102,3.06,0.0194,0.02,10,120,500,0.03617
FAB-0294,131,3.37,0.0291,0.02,10,120,500,0.03293
FAB-0295,160,4.68,0.0352,0.02,10,120,500,0.04214
FAB-0296,189,4.99,0.03425,0.02,10,120,500,0.0368
FAB-0297,18,4.3,0.03515,0.02,10,120,500,0.02465
FAB-0298,47,5.61,0.02525,0.02,10,120,500,0.043340000000000004
FAB-0299,76,5.92,0.0616,0.02,10,120,500,0.04166
FAB-0300,105,5.23,0.053500000000000006,0.02,10,120,500,0.04796
FAB-0301,134,6.54,0.0334,0.02,10,120,500,0.04529
FAB-0302,163,6.85,0.0415,0.02,10,120,500,0.04481
FAB-0303,192,1.95,0.0228,0.02,10,120,500,0.02657
FAB-0304,21,1.26,0.03275,0.02,10,120,500,0.02573
FAB-0305,50,2.57,0.019549999999999998,0.02,10,120,500,0.02684
FAB-0306,79,2.88,0.0274,0.02,10,120,500,0.03677
FAB-0307,108,2.19,0.0253,0.02,10,120,500,0.03467
FAB-0308,137,2.5,0.0372,0.02,10,120,500,0.02063
FAB-0309,166,3.81,0.0475,0.02,10,120,500,0.02573
FAB-0310,195,3.12,0.06135,0.02,10,120,500,0.03212
FAB-0311,24,3.43,0.0182,0.02,10,120,500,0.02717
FAB-0312,53,4.74,0.03905,0.02,10,120,500,0.02948
FAB-0313,82,4.05,0.0175,0.02,10,120,500,0.04685
FAB-0314,111,4.36,0.01825,0.02,10,120,500,0.02975
FAB-0315,140,5.67,0.0468,0.02,10,120,500,0.037970000000000004
FAB-0316,169,5.98,0.041,0.02,10,120,500,0.037970000000000004
FAB-0317,198,5.29,0.05095,0.02,10,120,500,0.02894
FAB-0318,27,6.6,0.028900000000000002,0.02,10,120,500,0.02129
FAB-0319,56,6.91,0.053200000000000004,0.02,10,120,500,0.03092
FAB-0320,85,1.01,0.0329,0.02,10,120,500,0.04778
FAB-0321,114,1.32,0.0631,0.02,10,120,500,0.03179
FAB-0322,143,2.63,0.024050000000000002,0.02,10,120,500,0.04403
FAB-0323,172,2.94,0.0411,0.02,10,120,500,0.04295
FAB-0324,201,2.25,0.03415,0.02,10,120,500,0.04007
FAB-0325,30,3.56,0.0318,0.02,10,120,500,0.0254
FAB-0326,59,3.87,0.03375,0.02,10,120,500,0.045649999999999996
FAB-0327,88,3.18,0.05565,0.02,10,120,500,0.04442
FAB-0328,117,3.49,0.0258,0.02,10,120,500,0.03386
FAB-0329,146,4.8,0.02175,0.02,10,120,500,0.03815
FAB-0330,175,4.11,0.05625,0.02,10,120,500,0.030019999999999998
FAB-0331,204,4.42,0.06375,0.02,10,120,500,0.02573
FAB-0332,33,5.73,0.0168,0.02,10,120,500,0.02714
FAB-0333,62,5.04,0.035250000000000004,0.02,10,120,500,0.02558
FAB-0334,91,5.35,0.0213,0.02,10,120,500,0.0434
FAB-0335,120,6.66,0.0189,0.02,10,120,500,0.02807
FAB-0336,149,6.97,0.033549999999999996,0.02,10,120,500,0.04871
FAB-0337,178,1.07,0.0533,0.02,10,120,500,0.03584
FAB-0338,7,1.38,0.024800000000000003,0.02,10,120,500,0.02846
FAB-0339,36,2.69,0.035,0.02,10,120,500,0.02738
FAB-0340,65,2.0,0.06265,0.02,10,120,500,0.02861
FAB-0341,94,2.31,0.05655,0.02,10,120,500,0.04271
FAB-0342,123,3.62,0.036750000000000005,0.02,10,120,500,0.04328
FAB-0343,152,3.93,0.0349,0.02,10,120,500,0.037279999999999994
FAB-0344,181,3.24,0.0202,0.02,10,120,500,0.04523
FAB-0345,10,4.55,0.055450000000000006,0.02,10,120,500,0.03065
FAB-0346,39,4.86,0.04035,0.02,10,120,500,0.03734
FAB-0347,68,4.17,0.0432,0.02,10,120,500,0.03746
FAB-0348,97,4.48,0.06305,0.02,10,120,500,0.03719
FAB-0349,126,5.79,0.0189,0.02,10,120,500,0.04811
FAB-0350,155,5.1,0.041550000000000004,0.02,10,120,500,0.02543
FAB-0351,184,5.41,0.02825,0.02,10,120,500,0.045439999999999994
FAB-0352,13,6.72,0.02195,0.02,10,120,500,0.03368
FAB-0353,42,1.82,0.016649999999999998,0.02,10,120,500,0.023
FAB-0354,71,1.13,0.0288,0.02,10,120,500,0.02456
FAB-0355,100,1.44,0.0278,0.02,10,120,500,0.03071
FAB-0356,129,2.75,0.05365,0.02,10,120,500,0.04145
FAB-0357,158,2.06,0.0179,0.02,10,120,500,0.02225
FAB-0358,187,2.37,0.03015,0.02,10,120,500,0.03206
FAB-0359,16,3.68,0.02385,0.02,10,120,500,0.02426
FAB-0360,45,3.99,0.032850000000000004,0.02,10,120,500,0.03272
FAB-0361,74,3.3,0.02515,0.02,10,120,500,0.026000000000000002
FAB-0362,103,4.61,0.028900000000000002,0.02,10,120,500,0.02993
FAB-0363,132,4.92,0.06080000000000001,0.02,10,120,500,0.031039999999999998
FAB-0364,161,4.23,0.03495,0.02,10,120,500,0.033049999999999996
FAB-0365,190,5.54,0.041150000000000006,0.02,10,120,500,0.03221
FAB-0366,19,5.85,0.05455,0.02,10,120,500,0.02846
FAB-0367,48,5.16,0.0303,0.02,10,120,500,0.04016
FAB-0368,77,5.47,0.052500000000000005,0.02,10,120,500,0.0356
FAB-0369,106,6.78,0.06295,0.02,10,120,500,0.02726
FAB-0370,135,1.88,0.0206,0.02,10,120,500,0.03173
FAB-0371,164,1.19,0.033549999999999996,0.02,10,120,500,0.04967
FAB-0372,193,2.5,0.0264,0.02,10,120,500,0.04931
FAB-0373,22,2.81,0.0343,0.02,10,120,500,0.027950000000000003
FAB-0374,51,2.12,0.0385,0.02,10,120,500,0.02897
FAB-0375,80,2.43,0.02805,0.02,10,120,500,0.02315
FAB-0376,109,3.74,0.032799999999999996,0.02,10,120,500,0.03881
FAB-0377,138,3.05,0.03905,0.02,10,120,500,0.045619999999999994
FAB-0378,167,3.36,0.02215,0.02,10,120,500,0.03242
FAB-0379,196,4.67,0.01565,0.02,10,120,500,0.0245
FAB-0380,25,4.98,0.059750000000000004,0.02,10,120,500,0.03419
FAB-0381,54,4.29,0.0533,0.02,10,120,500,0.039529999999999996
FAB-0382,83,5.6,0.0405,0.02,10,120,500,0.040400000000000005
FAB-0383,112,5.91,0.03795,0.02,10,120,500,0.03179
FAB-0384,141,5.22,0.05525000000000001,0.02,10,120,500,0.04226
FAB-0385,170,6.53,0.061250000000000006,0.02,10,120,500,0.036199999999999996
FAB-0386,199,6.84,0.03265,0.02,10,120,500,0.0491
FAB-0387,28,1.94,0.033049999999999996,0.02,10,120,500,0.02624
FAB-0388,57,1.25,0.044950000000000004,0.02,10,120,500,0.03347
FAB-0389,86,2.56,0.027700000000000002,0.02,10,120,500,0.031490000000000004
FAB-0390,115,2.87,0.04805,0.02,10,120,500,0.04937
FAB-0391,144,2.18,0.0499,0.02,10,120,500,0.04961
FAB-0392,173,2.49,0.03745,0.02,10,120,500,0.02501
FAB-0393,202,3.8,0.03275,0.02,10,120,500,0.02978
FAB-0394,31,3.11,0.03855,0.02,10,120,500,0.03224
FAB-0395,60,3.42,0.0488,0.02,10,120,500,0.0242
FAB-0396,89,4.73,0.02105,0.02,10,120,500,0.02762
FAB-0397,118,4.04,0.042550000000000004,0.02,10,120,500,0.04679
FAB-0398,147,4.35,0.0163,0.02,10,120,500,0.03776
FAB-0399,176,5.66,0.0179,0.02,10,120,500,0.040580000000000005
